source,target,weight
Thomas Keneally,Steven Spielberg,1
Thomas Keneally,Thomas Keneally,1
Thomas Keneally,Thomas Kenneally,2
Thomas Keneally,Thomas Michael Keneally,1
Thomas Sir Bavin,Alfred Deakin,1
Thomas Sir Bavin,Andrew Inglis Clark,1
Thomas Sir Bavin,Edmund Barton,1
Thomas Sir Bavin,J.W. Bavin,1
Thomas Sir Bavin,John Gordon,1
Thomas Sir Bavin,R. Muirhead Collins,1
Thomas Sir Bavin,Tom Roberts,1
Thomas W Thomas William Shapcott,Charles Blackman,1
Thomas W Thomas William Shapcott,Chris Wallace-Crabbe,1
Thomas W Thomas William Shapcott,Craig Powell,1
Thomas W Thomas William Shapcott,Creative Writing,1
Thomas W Thomas William Shapcott,Douglas Stewart,1
Thomas W Thomas William Shapcott,Gwen Harwood,1
Thomas W Thomas William Shapcott,Harold White Fellow,1
Thomas W Thomas William Shapcott,James McAuley,1
Thomas W Thomas William Shapcott,John Tranter,1
Thomas W Thomas William Shapcott,Peter Skrzynecki,1
Thomas W Thomas William Shapcott,R.A. Simpson,1
Thomas W Thomas William Shapcott,Ray Mathew,2
Thomas W Thomas William Shapcott,Richard Tipping,1
Thomas W Thomas William Shapcott,Thomas Shapcott,1
Tim Bowden,Evan Whitton,1
Tim Bowden,Rupert Lockwood,2
Tim Bowden,W.C. Wentworth,1
Tim Winton,Literary Award,1
Tim Winton,Lockie Leonard,1
Tim Winton,Tim Winton,1
Tim Winton,Timothy John,1
Tisi Dutton,Derry Jeffares,1
Tisi Dutton,Geoffrey Dutton,1
Tisi Dutton,Jeanne Jeffares,1
Tisi Dutton,Robin Lucas,1
Tom Pocock,Alan Moorehead,1
Tomato Press,Pat Woolley,1
Trevor W Winchester Swan,T.W. Swan,1
Ulli Beier,Deutsche Welle,1
Ulli Beier,Georgina Beier,1
Ulrich Ellis,Arthur Fadden,1
Ulrich Ellis,Don Aitken,1
Ulrich Ellis,Earle Page,1
Ulrich Ellis,John McEwen,1
Ulrich Ellis,Joseph Lyons,1
Ulrich Ellis,Lloyd George,1
Ulrich Ellis,Robert Menzies,1
Ulrich Ellis,Stanley Bruce,1
Ulrich Ellis,Winston Churchill,1
Valerie Collector McKeon,Adam Lindsay Gordon,1
Vance Palmer,Bernard O'Dowd,1
Vance Palmer,C. Hartley Grattan,1
Vance Palmer,Edward Vivian,2
Vance Palmer,Family History,1
Vance Palmer,Flora Eldershaw,1
Vance Palmer,Frank Dalby Davison,1
Vance Palmer,Guido Baracchi,1
Vance Palmer,H. Higgins,1
Vance Palmer,H.B. Higgins,1
Vance Palmer,Henry Bournes Higgins,2
Vance Palmer,Henry Handel Richardson,1
Vance Palmer,Hugh McCrae,1
Vance Palmer,Janet Gertrude,2
Vance Palmer,Kate Baker,1
Vance Palmer,Katharine Susannah Prichard,1
Vance Palmer,Kathleen McArthur,1
Vance Palmer,Kitty Higgins,2
Vance Palmer,Leonard Mann,1
Vance Palmer,Louis Esson,1
Vance Palmer,M.B. Higgins,1
Vance Palmer,Marjorie Barnard,1
Vance Palmer,Mary Gilmore,1
Vance Palmer,Mrs J. Higgins,1
Vance Palmer,Rann Daly,2
Vance Palmer,Vivian B. Smith,1
Vance Palmer,Vivian Smith,1
Veronica Brady,Judith Wright,1
Veronica Brady,Marie Hyde,1
Vicki Viidikas,Eve Abbey,1
Victor Stadler,Anne Marie Stadler,1
Victor Stadler,R.B. Farrell,1
Vincent Buckley,A.D. Hope,1
Vincent Buckley,Christopher Wallace-Crabb,1
Vincent Buckley,David Malouf,1
Vincent Buckley,Donald Horne,1
Vincent Buckley,Francis Webb,1
Vincent Buckley,Gwen Harwood,1
Vincent Buckley,Xavier Herbert,1
Vivienne RaeEllis,Black Robinson,1
Vivienne RaeEllis,George Augustus Robinson,1
Vivienne RaeEllis,Louisa Anne Meredith,1
Vivienne RaeEllis,Nancy Cato,1
Vivienne RaeEllis,Queen Trucanini,1
Vivienne RaeEllis,Vivienne Rae-Ellis,1
W E William E Hotchkiss,Broken Hill,1
W E William E Hotchkiss,William Ernest Hotchkiss,1
W E William Edward Harney,A.P. Elkin,1
W E William Edward Harney,Douglas Lockwood,1
W E William Edward Harney,Frank Clune,1
W E William Edward Harney,Mary Gilmore,1
W E William Edward Harney,Mel Pratt,1
W E William Edward Harney,Roland Robinson,1
W Farmer William Farmer Whyte,Andrew Carnegie,2
W Farmer William Farmer Whyte,Arthur Murphy,1
W Farmer William Farmer Whyte,Arthur Wellesley,1
W Farmer William Farmer Whyte,Byram Mansell,1
W Farmer William Farmer Whyte,Charles Dicken,1
W Farmer William Farmer Whyte,Edward Bulwer,1
W Farmer William Farmer Whyte,Eliza O'Connell,1
W Farmer William Farmer Whyte,Ethel Curlewis,1
W Farmer William Farmer Whyte,Farmer Whyte,2
W Farmer William Farmer Whyte,G.B. Lord Rodney,1
W Farmer William Farmer Whyte,George III,1
W Farmer William Farmer Whyte,Henry Irving,1
W Farmer William Farmer Whyte,Henry Parkes,1
W Farmer William Farmer Whyte,J. Kaines,1
W Farmer William Farmer Whyte,J.H. Leigh Hunt,1
W Farmer William Farmer Whyte,James B. Rudd,1
W Farmer William Farmer Whyte,James Bryce,1
W Farmer William Farmer Whyte,Jim Taylor,1
W Farmer William Farmer Whyte,John Walker,1
W Farmer William Farmer Whyte,L.H. Allen,1
W Farmer William Farmer Whyte,Lytton Dickens,1
W Farmer William Farmer Whyte,Maria Kuhn,1
W Farmer William Farmer Whyte,Mary Gilmore,1
W Farmer William Farmer Whyte,Norman Lindsay,1
W Farmer William Farmer Whyte,Reginald F.D. Palgrave,1
W Farmer William Farmer Whyte,Robert Louis Stevenson,1
W Farmer William Farmer Whyte,Sophie Dumaresq,1
W Farmer William Farmer Whyte,T.H. Williams,1
W Farmer William Farmer Whyte,Thomas Carlyle,1
W Farmer William Farmer Whyte,Thomas Edison,2
W Farmer William Farmer Whyte,Victor Daley,1
W Farmer William Farmer Whyte,W. Farmer Whyte,1
W Farmer William Farmer Whyte,Walter Scott,1
W Farmer William Farmer Whyte,William Clarke,1
W Farmer William Farmer Whyte,William Farmer Whyte,2
W Farmer William Farmer Whyte,William Hughes,2
W Farmer William Farmer Whyte,William Morris Hughes,2
W Farmer William Farmer Whyte,memoria del,1
W H William Henry Traill,W. H. Traill,1
W J Walter James Turner,Thomas Hardy,1
W J Walter James Turner,Walter Turner,1
W J William James Linton,A. Macmillan,1
W J William James Linton,Alex Zarnam,1
W J William James Linton,Alfred Taylor,1
W J William James Linton,C.J. Harding,1
W J William James Linton,Caroline White,1
W J William James Linton,E.B. Watson,1
W J William James Linton,Francis Gibson,1
W J William James Linton,Garth Wilkinson,1
W J William James Linton,George Edmondsons,1
W J William James Linton,H.B. Adams,1
W J William James Linton,H.B. Zolman,1
W J William James Linton,H.S. King,1
W J William James Linton,Henry Rushner,1
W J William James Linton,Hugh Williams,1
W J William James Linton,J. Richmond,1
W J William James Linton,J.M. Moir,1
W J William James Linton,James Watson,1
W J William James Linton,Jane Smith,1
W J William James Linton,Laura Linton,1
W J William James Linton,Louthward Smith,1
W J William James Linton,Mary Linton,1
W J William James Linton,Mentia Taylor,1
W J William James Linton,N. Parne,1
W J William James Linton,N. Wehnert,1
W J William James Linton,Port Arthur,1
W J William James Linton,R. Angus Smith,1
W J William James Linton,R. Westcott,1
W J William James Linton,R.A. Smith,1
W J William James Linton,S.M. Gibson,1
W J William James Linton,T. Hisling,1
W J William James Linton,W.J. Linton,2
W J William James Linton,William James Linton,1
W J William James Linton,William Molesworth,1
W J William James Linton,William Wade Linton,1
W K William Keith Hancock,Alan Paton,1
W K William Keith Hancock,Bancroft Clark,1
W K William Keith Hancock,D.W. Kruger,1
W K William Keith Hancock,Dougal Malcolm,1
W K William Keith Hancock,J.C. Smuts,1
W K William Keith Hancock,K. Kirkwood,1
W K William Keith Hancock,Keith Hancock,1
W K William Keith Hancock,L.M. Thompson,1
W K William Keith Hancock,Lord Reith,1
W K William Keith Hancock,Mrs Gillett,1
W K William Keith Hancock,P.G.H. Boswell,1
W K William Keith Hancock,Piet Beukes,1
W K William Keith Hancock,V.C.H.R. Brereton,1
W K William Keith Hancock,W.J. de Kock,1
W P William Philip Bluett,Box 1 - Canberra,1
W P William Philip Bluett,Box 2 - Maps,1
